ENSEMBL	logFC	logCPM	F	PValue	FDR	SYMBOL
ENSG00000054654	2.2011205361987	8.54096749116816	49.1285181833947	9.26022386663654e-09	4.9637352869095e-08	SYNE2
ENSG00000257666	1.55502530850569	0.855516793992135	49.1187585198825	9.28240649956182e-09	4.97458682003036e-08	
ENSG00000268362	0.974404680750132	3.77504307642593	49.1002987302156	9.32451546852179e-09	4.99611042796684e-08	
ENSG00000182601	-3.67300639836089	3.38475440915485	49.0981859003269	9.32934779411638e-09	4.99765625414312e-08	HS3ST4
ENSG00000263370	1.72606282023618	-0.455794950962063	49.0854602702538	9.35850839814697e-09	5.01173247456604e-08	
ENSG00000196562	1.75281015472158	6.98317146650664	49.0850151955426	9.35953000218002e-09	5.01173247456604e-08	SULF2
ENSG00000069943	0.834684719693888	3.65882312631559	49.0694862506415	9.39524746490114e-09	5.02980863968894e-08	PIGB
ENSG00000147647	-3.19647062911954	1.62300705154083	49.0653139168363	9.40486831740433e-09	5.03374112146975e-08	DPYS
ENSG00000106546	1.81838687002121	4.50419214960565	49.0645999546448	9.4065156511081e-09	5.03374112146975e-08	AHR
ENSG00000280248	1.39889036091296	0.49846919002424	49.0636433296925	9.40872335605634e-09	5.03387294002889e-08	
ENSG00000206337	1.95215854725972	3.41598363107561	49.0549005783645	9.42892502550315e-09	5.04362986201622e-08	HCP5
ENSG00000254732	1.47288122437539	0.27240210259176	49.0508065233133	9.43840063333094e-09	5.04764643164073e-08	
ENSG00000236390	1.30489399663782	0.109773247765283	49.0369401823613	9.47056796459616e-09	5.06330728689051e-08	
ENSG00000228118	1.12501747935807	4.07553172576167	49.0355501737764	9.47379883496636e-09	5.06330728689051e-08	
ENSG00000005810	-1.09675170421506	9.07009139036806	49.0350623895231	9.47493289055542e-09	5.06330728689051e-08	MYCBP2
ENSG00000259308	2.11154880053954	-0.59725555763435	49.0347859516293	9.47557564735442e-09	5.06330728689051e-08	
ENSG00000196990	-3.97672546511206	2.9826998052229	49.02669580932	9.4944065459915e-09	5.07231357208309e-08	FAM163B
ENSG00000173706	1.41743708261756	6.68324358287126	49.0212684109563	9.50706145411032e-09	5.07801731986975e-08	HEG1
ENSG00000162971	0.770308275883934	4.43444489239152	49.0117163376046	9.52937655852237e-09	5.08887743184513e-08	TYW5
ENSG00000078725	-3.08833293968324	5.93380679223222	49.0044161924235	9.54646769579367e-09	5.09694390290294e-08	BRINP1
ENSG00000188582	-2.56246514120564	1.05650823203262	48.9896243245901	9.58119673590569e-09	5.11442209290806e-08	PAQR9
ENSG00000261997	2.01938171772466	1.22679642878283	48.9660826275833	9.6367414486957e-09	5.14300206447859e-08	
ENSG00000168546	-2.63512916034881	3.95471585857173	48.9579404751351	9.65603038963675e-09	5.15222494698601e-08	GFRA2
ENSG00000116857	-0.778835827939941	5.42217313784653	48.9504625482641	9.67378129508091e-09	5.16062350734258e-08	TMEM9
ENSG00000161267	-1.45707112980381	5.09241259633696	48.94262102021	9.69243192418788e-09	5.16949844834335e-08	BDH1
ENSG00000256043	1.74665490045648	5.15589828335472	48.9404287931414	9.69765272702625e-09	5.17014895315307e-08	CTSO
ENSG00000165457	2.70772860674322	3.65732678618094	48.940051404187	9.69855177757368e-09	5.17014895315307e-08	FOLR2
ENSG00000259419	-2.16496317367296	0.196347649928644	48.9395715747884	9.69969499685644e-09	5.17014895315307e-08	HNRNPCP3
ENSG00000278206	0.95734208068099	1.33462692472917	48.9267511918995	9.73029242935826e-09	5.18538112955731e-08	
ENSG00000283297	1.81310005850693	0.377714778271691	48.9202142332131	9.74593248452801e-09	5.19263768352525e-08	TEX52
ENSG00000218891	-1.29040449879104	2.48932014207886	48.9136072483601	9.76176676648187e-09	5.19999468787375e-08	ZNF579
ENSG00000272498	1.3486693711617	0.818409798579248	48.8913919258118	9.81520532291853e-09	5.22737589982785e-08	
ENSG00000239024	1.58936410324372	-0.118200773939005	48.8820246198903	9.8378297145836e-09	5.23833816648938e-08	
ENSG00000230280	1.82673921710836	0.605773384316393	48.8805893121331	9.84130115254723e-09	5.23909964903805e-08	
ENSG00000270804	1.38043167123628	1.65334036814654	48.8715201140935	9.86326553777947e-09	5.2497036505e-08	
ENSG00000264270	1.23947985440324	1.00649485690815	48.8602015591444	9.89074941789917e-09	5.26324038586735e-08	
ENSG00000146674	3.24597687142145	6.52721180853203	48.8586724222562	9.89446861961931e-09	5.26412804980368e-08	IGFBP3
ENSG00000273374	1.82511993698316	0.370482889869498	48.8553750223826	9.90249360344567e-09	5.26730566492089e-08	
ENSG00000067829	-0.822022391757187	5.35150602717415	48.8518400975155	9.91110421068615e-09	5.27079340172524e-08	IDH3G
ENSG00000205644	2.68277132045204	-0.64644652403569	48.8435895936064	9.93123178542374e-09	5.28040322711622e-08	RPS2P23
ENSG00000259804	-1.22246802429268	0.036425146088769	48.8427176738902	9.9333613764327e-09	5.28044158504858e-08	LOC107984813
ENSG00000204516	1.76395970021178	1.64683833155289	48.8322664759752	9.95892471149904e-09	5.29293441127817e-08	MICB
ENSG00000274885	1.63272368854595	-0.220004740737422	48.8299571587174	9.96458250035243e-09	5.29484492487671e-08	
ENSG00000228261	2.48381778688397	0.0517123432401755	48.8233720852127	9.98073426571426e-09	5.30232964043793e-08	
ENSG00000280375	2.56293716800277	0.850926713021577	48.8162795165762	9.99816140099229e-09	5.31048866631761e-08	
ENSG00000090376	1.59281176523844	4.4988318891891	48.8095180757497	1.00148045183533e-08	5.31822797358859e-08	IRAK3
ENSG00000178150	2.03455861707024	1.65536819372788	48.8037074460615	1.00291303587555e-08	5.3247337744613e-08	ZNF114
ENSG00000166166	-1.8187271385426	3.48252427164592	48.7934490108276	1.00544743387769e-08	5.33708549958036e-08	TRMT61A
ENSG00000237606	3.81918157475763	-0.321749272248985	48.7909052151329	1.00607692593927e-08	5.33932264355487e-08	
ENSG00000185347	-2.14982336202497	2.02695105214496	48.7887109823501	1.00662024526822e-08	5.34028603814574e-08	TEDC1
ENSG00000285725	1.2981828436943	1.80082002567807	48.7884914967616	1.00667460948954e-08	5.34028603814574e-08	
ENSG00000110328	-1.48506799937233	4.75283024202652	48.7705003795352	1.01114126138743e-08	5.36287259216955e-08	GALNT18
ENSG00000173917	4.17007626403487	0.768693414774007	48.7622922597962	1.0131859623603e-08	5.37042659974442e-08	HOXB2
ENSG00000141429	1.09690424187065	6.24765549736803	48.7622808159981	1.01318881610482e-08	5.37042659974442e-08	GALNT1
ENSG00000269836	1.42619878512668	-0.325434469731141	48.762262905285	1.01319328252338e-08	5.37042659974442e-08	
ENSG00000279090	-3.26552588233802	0.584686619225332	48.7459479510923	1.01727031899511e-08	5.39092354677048e-08	
ENSG00000265908	1.36324463119828	0.547744734110403	48.7439822298698	1.01776269972057e-08	5.39241942368466e-08	
ENSG00000141933	-1.4434908792011	1.99826973929252	48.7429824439317	1.01801322509948e-08	5.39263352366938e-08	TPGS1
ENSG00000224745	2.08446861240766	0.912629711766119	48.7420208869325	1.01825423187757e-08	5.39279712363556e-08	
ENSG00000063046	-0.636695922342578	7.02743613366695	48.7402546586983	1.01869707853267e-08	5.39402940386652e-08	EIF4B
ENSG00000128262	2.54965715352328	1.88034059618607	48.7359054832814	1.01978840574049e-08	5.39869419004323e-08	POM121L9P
ENSG00000107518	-2.95853359602659	9.30417723639494	48.7169609438362	1.0245563744087e-08	5.42281694147233e-08	ATRNL1
ENSG00000255197	2.00859312407528	1.44497213759891	48.6893541426289	1.03154619669555e-08	5.4561989116771e-08	
ENSG00000268027	2.49273131107398	0.0124670985831369	48.6889485954879	1.03164924846071e-08	5.4561989116771e-08	
ENSG00000240606	2.21402419552103	-0.386254902570817	48.6888321469131	1.03167884067298e-08	5.4561989116771e-08	RN7SL564P
ENSG00000123159	-0.976343754889341	5.5256814765677	48.6886947909563	1.03171374706289e-08	5.4561989116771e-08	GIPC1
ENSG00000136854	-2.09272275812763	8.13045668114081	48.685633255751	1.03249209797444e-08	5.45919029553236e-08	STXBP1
ENSG00000165704	-1.27319120093346	5.06155222509577	48.673913120234	1.03547744562391e-08	5.47384730009013e-08	HPRT1
ENSG00000239763	1.36760415484287	1.60790601164637	48.6718198234061	1.03601159758506e-08	5.47554317380985e-08	
ENSG00000175931	-1.14948592513376	6.27936331879807	48.6653027335807	1.03767642395814e-08	5.48321297526985e-08	UBE2O
ENSG00000127588	-2.63714883823074	-0.00790225059968421	48.6554565326522	1.04019699247248e-08	5.49540053762993e-08	GNG13
ENSG00000213260	-0.868149645235455	3.12905573353157	48.6437430743566	1.04320389978913e-08	5.51015190123234e-08	
ENSG00000270814	-2.429954059422	1.40349183074246	48.6423836503511	1.04355345874166e-08	5.51086409847834e-08	
ENSG00000105323	0.933511084018018	7.24793751722503	48.6370468380555	1.04492693699562e-08	5.51698206912006e-08	HNRNPUL1
ENSG00000177879	-0.726507418161123	4.29134891139542	48.6258241627767	1.04782136094218e-08	5.53112612681634e-08	AP3S1
ENSG00000239857	-1.14241225778	1.13394427935692	48.6197443588379	1.04939289066792e-08	5.53828265247627e-08	GET4
ENSG00000206120	2.20349877467005	4.17583229584473	48.6169864181422	1.05010658470997e-08	5.54090984715901e-08	
ENSG00000242352	1.01211426745135	3.57939477000697	48.6103133649145	1.05183552159652e-08	5.5488918112589e-08	
ENSG00000138641	-0.898194946564889	6.37672707578475	48.6071422013459	1.05265818777642e-08	5.55209050334605e-08	HERC3
ENSG00000285704	1.27022936190622	1.57951228634756	48.6053388960594	1.05312630264214e-08	5.55341823655444e-08	
ENSG00000185736	-3.33490693760232	4.62881429438522	48.6012971605469	1.05417627523709e-08	5.55781308626948e-08	ADARB2
ENSG00000080839	1.24866549800223	4.85449599107677	48.5994007527082	1.05466930586228e-08	5.55927043231783e-08	RBL1
ENSG00000109943	-5.28702406427646	3.71784611586437	48.579728898575	1.05979785181914e-08	5.58515644084975e-08	CRTAM
ENSG00000177301	-2.46796590476589	7.36998837129185	48.5576689856628	1.06557997521121e-08	5.61447548014693e-08	KCNA2
ENSG00000233328	1.50618893862361	3.14333674598421	48.5498206088335	1.06764505235675e-08	5.62420161509357e-08	
ENSG00000126773	0.666793690455964	6.62755758674635	48.5469436770046	1.0684030818414e-08	5.62703983079408e-08	PCNX4
ENSG00000234336	-2.35631208061322	0.613346049879527	48.5350537926101	1.07154186054652e-08	5.64241318238128e-08	
ENSG00000204308	-0.738632243738783	3.5669407750008	48.5126453006098	1.07748362994861e-08	5.67178935965027e-08	RNF5
ENSG00000229520	-2.68625420417741	-0.0852173886706185	48.5123482312625	1.0775626307288e-08	5.67178935965027e-08	
ENSG00000276488	1.80563321215452	0.300266220593425	48.5072235948045	1.078926397647e-08	5.67780315677879e-08	
ENSG00000080503	-0.766670209516921	8.11108237495358	48.5034013496143	1.0799447463214e-08	5.68139466926612e-08	SMARCA2
ENSG00000215867	1.3882464057945	1.13522989165855	48.5030004653414	1.08005161080652e-08	5.68139466926612e-08	KRT18P57
ENSG00000136167	1.87168940718775	5.96135083241464	48.4900106279419	1.08352032117911e-08	5.69847316456186e-08	LCP1
ENSG00000269378	1.64331842248147	4.90870721252281	48.4855209667779	1.08472191157235e-08	5.70362381899289e-08	
ENSG00000278991	1.15621287258238	2.26528191185248	48.4794892986428	1.08633838851871e-08	5.71095344967898e-08	
ENSG00000124194	-2.03876427892759	4.07601099884311	48.4754939615197	1.08741051742929e-08	5.71429429443457e-08	GDAP1L1
ENSG00000142186	-1.23202494737077	5.95176843923679	48.4754616853054	1.08741918309053e-08	5.71429429443457e-08	SCYL1
ENSG00000168256	1.09321388761167	4.31902787421557	48.452023359488	1.09373109499637e-08	5.7462862954108e-08	NKIRAS2
ENSG00000135269	2.18131464699854	2.82957732955847	48.4479876761459	1.09482175585574e-08	5.75083920672076e-08	TES
ENSG00000005249	-1.63631596436283	5.66848020844296	48.432234317675	1.09909005384771e-08	5.77207821403754e-08	PRKAR2B
ENSG00000083223	1.07529665485356	6.22357213002853	48.4307963043451	1.09948054157432e-08	5.77294764719822e-08	TUT7
ENSG00000185585	2.5050622327358	4.51261740365859	48.4099877202456	1.10514729257292e-08	5.80151467864268e-08	OLFML2A
ENSG00000279971	1.47705591033822	0.771131117174416	48.4072066697461	1.10590695727307e-08	5.8043153493688e-08	
ENSG00000197859	-1.96334040479192	3.57904491010625	48.4057132566433	1.10631511929135e-08	5.80527040208804e-08	ADAMTSL2
ENSG00000250384	3.17404322592924	0.606199379550973	48.3987040196934	1.10823290460915e-08	5.81414503205105e-08	
ENSG00000250802	1.27460943036792	4.24412914062699	48.3617041768331	1.11841407651205e-08	5.86635954908683e-08	ZBED3-AS1
ENSG00000253230	-3.82781124662172	6.35539221005606	48.3525294368567	1.12095375685057e-08	5.8774793770864e-08	MIR124-1HG
ENSG00000123562	-0.751257245621507	7.29033385967025	48.3523911842861	1.12099207289452e-08	5.8774793770864e-08	MORF4L2
ENSG00000253302	1.54232576350121	0.0190888624646265	48.347703956606	1.12229192559996e-08	5.8821976324006e-08	STAU2-AS1
ENSG00000136997	2.15490790377112	3.75210263037488	48.3474934029956	1.12235035284885e-08	5.8821976324006e-08	MYC
ENSG00000231635	-2.28481811984676	1.54751691674876	48.3461464890125	1.12272418784663e-08	5.88295554942503e-08	ATP5F1BP1
ENSG00000279265	1.73979086118603	0.261720733271587	48.3344818308154	1.12596715123152e-08	5.89874401640273e-08	
ENSG00000115232	2.61619922537013	5.09317500474603	48.3259194383707	1.12835386111292e-08	5.91004119295166e-08	ITGA4
ENSG00000122642	1.88763611207279	6.77919113285597	48.3194442952084	1.13016227314616e-08	5.9183053948778e-08	FKBP9
ENSG00000161677	-2.47914392142129	2.78371793354329	48.3094234043288	1.1329669308679e-08	5.93178218701034e-08	JOSD2
ENSG00000264472	3.00101140045995	0.151867150941975	48.3048668858134	1.13424461780552e-08	5.93665762381677e-08	
ENSG00000269148	1.73479880009462	-0.129142728306418	48.3044529511768	1.13436076318712e-08	5.93665762381677e-08	
ENSG00000264275	2.3993390342367	0.152237457240061	48.2926427420441	1.13767981367551e-08	5.9528139486202e-08	RN7SL753P
ENSG00000071889	-1.24903789646604	4.50308992175388	48.2882798685471	1.13890848666436e-08	5.95802819205887e-08	FAM3A
ENSG00000015479	0.600090080600254	5.22424220638573	48.2457483449623	1.15095909245826e-08	6.01984208435731e-08	MATR3
ENSG00000233967	1.83017349792618	1.4595831483471	48.2362278245475	1.15367477331323e-08	6.03281643379871e-08	
ENSG00000136143	-1.07365052475984	5.34503426698959	48.2335754017284	1.15443255519672e-08	6.03554930314193e-08	SUCLA2
ENSG00000101347	1.40960471836889	6.76663712402447	48.2289529211002	1.15575441409122e-08	6.04122953923651e-08	SAMHD1
ENSG00000163823	2.19453600986493	3.56025335390172	48.2059040387183	1.16236918075765e-08	6.07456832094176e-08	CCR1
ENSG00000084674	-5.81486572700709	5.58264545617215	48.2032642024347	1.16312930375757e-08	6.07730325344832e-08	APOB
ENSG00000136868	0.945352974606604	4.91797220555683	48.1992656760549	1.16428164141327e-08	6.0820859610974e-08	SLC31A1
ENSG00000253886	-0.87619556270201	3.03999812689225	48.1942221838571	1.1657368293746e-08	6.08844845866891e-08	LOC100128833
ENSG00000227560	2.15266762806978	-0.413006500046304	48.183734445778	1.16876892024627e-08	6.10235528956462e-08	RPS15AP30
ENSG00000266803	1.68599970777618	-0.608708901605194	48.1833678072796	1.16887506734852e-08	6.10235528956462e-08	
ENSG00000279375	2.2857987057997	1.57480271054022	48.1764249206487	1.17088703459443e-08	6.11161597373723e-08	
ENSG00000115602	-3.32801952153899	2.22532297640664	48.1671341746441	1.17358504508381e-08	6.12445306670924e-08	IL1RL1
ENSG00000279757	2.56958307363789	-0.234254880943029	48.1445790746125	1.18016204733541e-08	6.15752367246664e-08	
ENSG00000228492	0.913456028045608	2.58749562204786	48.1411238659661	1.18117297208166e-08	6.16154559521864e-08	
ENSG00000232995	1.38643455407317	1.70541939671385	48.1383864273978	1.18197453390275e-08	6.16447397126884e-08	RGS5
ENSG00000103742	1.92819336788498	5.14107780932558	48.1365416137622	1.18251504263996e-08	6.16603993688635e-08	IGDCC4
ENSG00000242220	-1.73972779100501	1.69265341040479	48.1352058710966	1.1829065607066e-08	6.1668285355545e-08	TCP10L
ENSG00000167550	-1.49182548025144	1.68640178258214	48.1301048102789	1.18440297342641e-08	6.17337577436816e-08	RHEBL1
ENSG00000228928	1.9410883213465	0.536861102723164	48.1121139534144	1.18969645432564e-08	6.1997075127447e-08	
ENSG00000166763	-2.08678402896243	2.33828721880052	48.110586989678	1.19014687181656e-08	6.20079566893462e-08	STRCP1
ENSG00000239946	1.75470977890191	1.0229922636066	48.1053798451292	1.19168419386196e-08	6.20737569306153e-08	ZBTB20-AS3
ENSG00000232031	2.92818090092663	-0.294876549515317	48.1046713387337	1.1918935287515e-08	6.20737569306153e-08	
ENSG00000139977	-0.761523058673877	5.21494242670736	48.0956652859913	1.19455780181339e-08	6.21998904109165e-08	NAA30
ENSG00000116044	0.931940715096676	6.43835942971538	48.0914402787772	1.19580983466656e-08	6.22524531576417e-08	NFE2L2
ENSG00000228028	1.96910052559711	-0.15756044256407	48.087717765912	1.19691409496851e-08	6.22957815400866e-08	
ENSG00000151239	1.06190685531818	4.8713559382076	48.0868665261752	1.19716675955297e-08	6.22957815400866e-08	TWF1
ENSG00000230849	-1.04697434761198	1.87432597247968	48.0861808873094	1.19737031107441e-08	6.22957815400866e-08	
ENSG00000138663	-0.71348572270099	5.57154836970996	48.0602992827824	1.20508050617199e-08	6.26842140066968e-08	COPS4
ENSG00000197978	1.40121470562158	1.75109508390906	48.0571603500467	1.20601912225281e-08	6.27203257803817e-08	GOLGA6L9
ENSG00000197712	1.94585130791159	5.19965800576904	48.0411117169864	1.2108299958547e-08	6.29577630543172e-08	FAM114A1
ENSG00000196456	-1.63604652262447	1.64006037905912	48.0369611580228	1.21207746218039e-08	6.30098603744373e-08	ZNF775
ENSG00000279652	1.43872745499864	3.17484937314056	48.0316632507845	1.21367171918678e-08	6.3079960860528e-08	
ENSG00000143793	-1.03123091947211	3.26955311174034	48.0195755524668	1.21731737967989e-08	6.32566320094844e-08	C1orf35
ENSG00000138185	0.860896815482976	6.16885065214427	48.0130667386154	1.2192851801493e-08	6.33460610294167e-08	ENTPD1
ENSG00000100897	-0.772204974512591	6.14454038728087	48.0066306278569	1.2212342679519e-08	6.34344818599179e-08	DCAF11
ENSG00000167642	-2.34889450260812	4.25915409128943	48.0002019047002	1.22318436780056e-08	6.35229194649969e-08	SPINT2
ENSG00000131042	3.60380943400568	2.84403943266139	47.997856567817	1.22389661587055e-08	6.35470496587451e-08	LILRB2
ENSG00000239797	-1.21678713018735	0.884155842955527	47.9952009957851	1.22470360129615e-08	6.35760880405857e-08	RPL21P39
ENSG00000049323	1.98443842393457	6.47845611071304	47.9901415423515	1.22624262606689e-08	6.364310818606e-08	LTBP1
ENSG00000044115	0.690857711780009	7.95883064721703	47.987536329423	1.22703588828277e-08	6.36714033012077e-08	CTNNA1
ENSG00000169255	-0.720582958086375	5.24957633332129	47.9851670669745	1.22775777127978e-08	6.36959838283718e-08	B3GALNT1
ENSG00000228097	2.38347169898787	-0.624932798427935	47.9797669370262	1.22940477799826e-08	6.37685400713933e-08	MTATP6P11
